TweetsAgo,Target,User,Date,Positive,Neutral,Negative,Compound,Text
41,CNN,CNN,2017-12-02 22:45:06+00:00,0.0,0.753,0.247,-0.5574,Voyager 1 spacecraft thrusters fired up for first time since 1980 https://t.co/o1sczzzMmU https://t.co/ZnzkKAVSVP
40,CNN,CNN,2017-12-02 23:00:16+00:00,0.0,0.931,0.069,-0.1027,"Tom Hanks talks Trump, Hollywood &amp; history with CNN’s David Axelrod. The Axe Files with David Axelrod airs Saturday… https://t.co/VeScTikjCk"
39,CNN,CNN,2017-12-02 23:15:04+00:00,0.0,1.0,0.0,0.0,Glitch forces iPhones to reboot over and over https://t.co/54KKMOup23 https://t.co/1qMWdPVCYM
38,CNN,CNN,2017-12-02 23:30:11+00:00,0.0,0.714,0.286,-0.5859,"Muslim father accused in custody battle of radicalizing son, court documents say https://t.co/5zMSMQipul https://t.co/AVDYuAegbz"
37,CNN,CNN,2017-12-02 23:35:02+00:00,0.053,0.82,0.127,-0.4222,RT @CNNMoney: ABC News announced Saturday that it has suspended investigative reporter Brian Ross for four weeks without pay after Ross was…
36,CNN,CNN,2017-12-02 23:45:06+00:00,0.0,1.0,0.0,0.0,"Vermont senior tested ricin recipe on retirement community, feds say https://t.co/EpUB9blW09 https://t.co/ikTVyXUHrU"
35,CNN,CNN,2017-12-03 00:00:15+00:00,0.137,0.863,0.0,0.4019,President Trump will hold a campaign-style rally near Alabama days before the state's special election for US Senat… https://t.co/yhz435QHTy
34,CNN,CNN,2017-12-03 00:15:11+00:00,0.0,0.851,0.149,-0.4215,"Flynn may be the bait, but he's no coffee boy, Laura Coates writes for @CNNOpinion https://t.co/iCW450kseI https://t.co/JgQzv8A678"
33,CNN,CNN,2017-12-03 00:30:21+00:00,0.0,1.0,0.0,0.0,The first time these mothers see their sons' bodies up close after officer-involved shootings isn't in a hospital o… https://t.co/Epa3YboHdU
32,CNN,CNN,2017-12-03 00:34:42+00:00,0.0,0.905,0.095,-0.296,"RT @cnnbrk: Authorities believe they have found the body of Mariah Woods, a 3-year-old North Carolina girl missing since Sunday, the FBI sa…"
31,CNN,CNN,2017-12-03 00:45:04+00:00,0.0,1.0,0.0,0.0,Mikaela Shiffrin scores her first downhill podium in Lake Louise https://t.co/Uw9ZQkEwKq https://t.co/pWduQio66Q
30,CNN,CNN,2017-12-03 00:58:24+00:00,0.103,0.73,0.167,-0.3612,"National security adviser HR McMaster says that the potential for war with North Korea is ""increasing every day""… https://t.co/xaiFCiyJov"
29,CNN,CNN,2017-12-03 01:00:15+00:00,0.247,0.753,0.0,0.7096,Could brands save millions and help preserve the environment just by slightly changing their logos to use less ink?… https://t.co/ADC0mcdoTZ
28,CNN,CNN,2017-12-03 01:15:08+00:00,0.0,1.0,0.0,0.0,Elon Musk plans to send his Tesla Roadster to Mars on a giant rocket https://t.co/BjKhRKh4t3 https://t.co/VBFZxhIRCH
27,CNN,CNN,2017-12-03 01:30:18+00:00,0.0,0.775,0.225,-0.4404,Donald Trump's family denied its German heritage for years https://t.co/S2y0erGYwA https://t.co/iICmoEScZQ
26,CNN,CNN,2017-12-03 01:45:05+00:00,0.0,0.685,0.315,-0.5574,Critics react to President Trump's tweet on firing Michael Flynn https://t.co/3NhuOrRFLF https://t.co/MfEHcYYBXo
25,CNN,CNN,2017-12-03 02:00:17+00:00,0.0,1.0,0.0,0.0,Hundreds of migrants stranded in Libya are returned to Nigeria https://t.co/HSYijBDAQV https://t.co/2c4JpVur6H
24,CNN,CNN,2017-12-03 02:15:02+00:00,0.0,1.0,0.0,0.0,"The Foreign Service will survive with or without Secretary of State Rex Tillerson, John Kirby writes for… https://t.co/Gzi8QQILjQ"
23,CNN,CNN,2017-12-03 02:30:14+00:00,0.0,0.702,0.298,-0.802,A mother questions the shocking postmortem incisions on her son’s body after he’s killed by police. Watch Episode 1… https://t.co/3MaLBnbkVn
22,CNN,CNN,2017-12-03 02:45:04+00:00,0.0,0.864,0.136,-0.296,"The GOP's rush to tax cuts was brainless, writes Jeffrey Sachs for @CNNOpinion  https://t.co/jEM7RYYVs5 https://t.co/H5lgGe8suK"
21,CNN,CNN,2017-12-03 03:00:31+00:00,0.0,1.0,0.0,0.0,"This crosswalk changes size, color and shape according to the needs of its urban environment https://t.co/yaMpWPQ3XT https://t.co/qlSITl9J8x"
20,CNN,CNN,2017-12-02 23:00:16+00:00,0.0,0.931,0.069,-0.1027,"Tom Hanks talks Trump, Hollywood &amp; history with CNN’s David Axelrod. The Axe Files with David Axelrod airs Saturday… https://t.co/VeScTikjCk"
19,CNN,CNN,2017-12-02 23:15:04+00:00,0.0,1.0,0.0,0.0,Glitch forces iPhones to reboot over and over https://t.co/54KKMOup23 https://t.co/1qMWdPVCYM
18,CNN,CNN,2017-12-02 23:30:11+00:00,0.0,0.714,0.286,-0.5859,"Muslim father accused in custody battle of radicalizing son, court documents say https://t.co/5zMSMQipul https://t.co/AVDYuAegbz"
17,CNN,CNN,2017-12-02 23:35:02+00:00,0.053,0.82,0.127,-0.4222,RT @CNNMoney: ABC News announced Saturday that it has suspended investigative reporter Brian Ross for four weeks without pay after Ross was…
16,CNN,CNN,2017-12-02 23:45:06+00:00,0.0,1.0,0.0,0.0,"Vermont senior tested ricin recipe on retirement community, feds say https://t.co/EpUB9blW09 https://t.co/ikTVyXUHrU"
15,CNN,CNN,2017-12-03 00:00:15+00:00,0.137,0.863,0.0,0.4019,President Trump will hold a campaign-style rally near Alabama days before the state's special election for US Senat… https://t.co/yhz435QHTy
14,CNN,CNN,2017-12-03 00:15:11+00:00,0.0,0.851,0.149,-0.4215,"Flynn may be the bait, but he's no coffee boy, Laura Coates writes for @CNNOpinion https://t.co/iCW450kseI https://t.co/JgQzv8A678"
13,CNN,CNN,2017-12-03 00:30:21+00:00,0.0,1.0,0.0,0.0,The first time these mothers see their sons' bodies up close after officer-involved shootings isn't in a hospital o… https://t.co/Epa3YboHdU
12,CNN,CNN,2017-12-03 00:34:42+00:00,0.0,0.905,0.095,-0.296,"RT @cnnbrk: Authorities believe they have found the body of Mariah Woods, a 3-year-old North Carolina girl missing since Sunday, the FBI sa…"
11,CNN,CNN,2017-12-03 00:45:04+00:00,0.0,1.0,0.0,0.0,Mikaela Shiffrin scores her first downhill podium in Lake Louise https://t.co/Uw9ZQkEwKq https://t.co/pWduQio66Q
10,CNN,CNN,2017-12-03 00:58:24+00:00,0.103,0.73,0.167,-0.3612,"National security adviser HR McMaster says that the potential for war with North Korea is ""increasing every day""… https://t.co/xaiFCiyJov"
9,CNN,CNN,2017-12-03 01:00:15+00:00,0.247,0.753,0.0,0.7096,Could brands save millions and help preserve the environment just by slightly changing their logos to use less ink?… https://t.co/ADC0mcdoTZ
8,CNN,CNN,2017-12-03 01:15:08+00:00,0.0,1.0,0.0,0.0,Elon Musk plans to send his Tesla Roadster to Mars on a giant rocket https://t.co/BjKhRKh4t3 https://t.co/VBFZxhIRCH
7,CNN,CNN,2017-12-03 01:30:18+00:00,0.0,0.775,0.225,-0.4404,Donald Trump's family denied its German heritage for years https://t.co/S2y0erGYwA https://t.co/iICmoEScZQ
6,CNN,CNN,2017-12-03 01:45:05+00:00,0.0,0.685,0.315,-0.5574,Critics react to President Trump's tweet on firing Michael Flynn https://t.co/3NhuOrRFLF https://t.co/MfEHcYYBXo
5,CNN,CNN,2017-12-03 02:00:17+00:00,0.0,1.0,0.0,0.0,Hundreds of migrants stranded in Libya are returned to Nigeria https://t.co/HSYijBDAQV https://t.co/2c4JpVur6H
4,CNN,CNN,2017-12-03 02:15:02+00:00,0.0,1.0,0.0,0.0,"The Foreign Service will survive with or without Secretary of State Rex Tillerson, John Kirby writes for… https://t.co/Gzi8QQILjQ"
3,CNN,CNN,2017-12-03 02:30:14+00:00,0.0,0.702,0.298,-0.802,A mother questions the shocking postmortem incisions on her son’s body after he’s killed by police. Watch Episode 1… https://t.co/3MaLBnbkVn
2,CNN,CNN,2017-12-03 02:45:04+00:00,0.0,0.864,0.136,-0.296,"The GOP's rush to tax cuts was brainless, writes Jeffrey Sachs for @CNNOpinion  https://t.co/jEM7RYYVs5 https://t.co/H5lgGe8suK"
1,CNN,CNN,2017-12-03 03:00:31+00:00,0.0,1.0,0.0,0.0,"This crosswalk changes size, color and shape according to the needs of its urban environment https://t.co/yaMpWPQ3XT https://t.co/qlSITl9J8x"
100,FoxNews,Fox News,2017-12-02 20:25:01+00:00,0.0,0.862,0.138,-0.34,"Earlier today, President @realDonaldTrump tweeted about firing General Mike Flynn, and claimed his former National… https://t.co/BBnGgFX0rn"
99,FoxNews,Fox News,2017-12-02 20:32:02+00:00,0.0,0.699,0.301,-0.68,Trump laments Flynn's lies to FBI about Russia contacts: 'There was nothing to hide!' https://t.co/60j65Qqx2R
98,FoxNews,Fox News,2017-12-02 20:34:03+00:00,0.0,1.0,0.0,0.0,"TOMORROW on @NextRevFNC, @SteveHiltonx talks to @DarrellIssa - Tune in at 9p ET on Fox News Channel! https://t.co/vf9Eo9futN"
97,FoxNews,Fox News,2017-12-02 20:39:45+00:00,0.263,0.737,0.0,0.3612,Trump's USDA Relaxes Obama-Era School Lunch Restrictions    https://t.co/xmc5xGGqDe
96,FoxNews,Fox News,2017-12-02 20:44:06+00:00,0.0,0.841,0.159,-0.5267,"RT @FoxBusiness: .@AmbJohnBolton on China's access to U.S. tech: ""We are in an increasingly threatening international environment, that the…"
95,FoxNews,Fox News,2017-12-02 20:44:09+00:00,0.101,0.899,0.0,0.4215,"RT @FoxBusiness: DIUx's Raj Shah: ""If you look at all venture deals in the United States in 2015, 12% had an investor from China. That's up…"
94,FoxNews,Fox News,2017-12-02 20:44:49+00:00,0.194,0.806,0.0,0.34,Awaiting remarks from National Security Adviser H.R. McMaster at #RNDF. https://t.co/v9ex4nFBL1
93,FoxNews,Fox News,2017-12-02 20:55:59+00:00,0.289,0.711,0.0,0.7845,"H.R. McMaster: ""[Ronald Reagan] secured our nation, helped bring down the Berlin Wall, and ensured that freedom and… https://t.co/p73aw6mhHX"
92,FoxNews,Fox News,2017-12-02 20:57:42+00:00,0.275,0.725,0.0,0.8225,"H.R. McMaster: ""Our Founders believed that the greatest wisdom of our nation rests in the hearts and in the minds o… https://t.co/xTZsiHd4OR"
91,FoxNews,Fox News,2017-12-02 20:59:06+00:00,0.0,1.0,0.0,0.0,"H.R. McMaster: ""Reagan assertively declared that it was Communism that would lie on the ash-heap of history, not de… https://t.co/CA97f6EpWo"
90,FoxNews,Fox News,2017-12-02 21:00:21+00:00,0.0,0.837,0.163,-0.5423,"H.R. McMaster: ""The rogue regimes of Iran and North Korea are violating the sovereignty of their neighbors, pursuin… https://t.co/f6v7IGIgQF"
89,FoxNews,Fox News,2017-12-02 21:01:41+00:00,0.0,1.0,0.0,0.0,"H.R. McMaster: ""@POTUS will soon unveil the details of his new strategy, but I can tell you now that it will focus… https://t.co/dEEil06hYP"
88,FoxNews,Fox News,2017-12-02 21:04:13+00:00,0.0,0.867,0.133,-0.1945,"H.R. McMaster: ""We do not base national security decisions on rigid ideology but instead on our core national inter… https://t.co/iWLkz73Cyz"
87,FoxNews,Fox News,2017-12-02 21:04:50+00:00,0.0,1.0,0.0,0.0,"H.R. McMaster: ""The era of strategic patience is over."" https://t.co/CRTKMk0W8b"
86,FoxNews,Fox News,2017-12-02 21:07:02+00:00,0.0,0.636,0.364,-0.8834,"Jamiel Shaw Sr.: ""My son was murdered... He was shot dead by an illegal alien on his third gun charge."" https://t.co/H9C4U7wuu6"
85,FoxNews,Fox News,2017-12-02 21:07:04+00:00,0.192,0.725,0.083,0.2732,"H.R. McMaster: ""Confronting the security challenges of today will require us to reclaim our strategic confidence."" https://t.co/2F3sU9ow7S"
84,FoxNews,Fox News,2017-12-02 21:09:57+00:00,0.137,0.863,0.0,0.4003,WATCH NOW: @BretBaier talks to National Security Adviser H.R. McMaster at #RNDF LIVE on Fox News Channel! https://t.co/d1LeUTu4DM
83,FoxNews,Fox News,2017-12-02 21:10:55+00:00,0.22,0.566,0.214,0.0516,"H.R. McMaster: ""The greatest immediate threat to the United States and to the world is the threat posed by the rogu… https://t.co/iCnhAy4SxY"
82,FoxNews,Fox News,2017-12-02 21:12:22+00:00,0.0,1.0,0.0,0.0,"H.R. McMaster: ""Every time [Kim Jong Un] conducts a missile launch, a nuclear test, he gets better."" @BretBaier https://t.co/GkhNx0fP3V"
81,FoxNews,Fox News,2017-12-02 21:13:08+00:00,0.091,0.739,0.17,-0.4215,".@BretBaier: ""Has the potential of war with North Korea increased with this latest launch?""

H.R. McMaster: ""I thin… https://t.co/1vWClX5Zkh"
80,FoxNews,Fox News,2017-12-02 21:14:59+00:00,0.0,1.0,0.0,0.0,"H.R. McMaster: ""China recognizes that it does have tremendous coercive economic power over North Korea."" @BretBaier https://t.co/kWIHx69zXe"
79,FoxNews,Fox News,2017-12-02 21:16:21+00:00,0.0,1.0,0.0,0.0,"H.R. McMaster: ""Kim Jong Un isn't particularly cordial to anyone."" @BretBaier https://t.co/pMlBZcYwag"
78,FoxNews,Fox News,2017-12-02 21:17:03+00:00,0.235,0.765,0.0,0.5106,"H.R. McMaster: ""South Korea and Japan are improving their defense capabilities at breakneck speed."" @BretBaier https://t.co/n2LtssrqVO"
77,FoxNews,Fox News,2017-12-02 21:18:10+00:00,0.146,0.854,0.0,0.4404,".@BretBaier: ""Should Americans feel safe about going to the Winter Olympics in Seoul in February?""

H.R. McMaster:… https://t.co/KUe6OVrMC1"
76,FoxNews,Fox News,2017-12-02 21:22:17+00:00,0.111,0.889,0.0,0.3612,"H.R. McMaster: ""What the Iranians have done across the greater Middle East is fuel and accelerate these cycles of v… https://t.co/tVEsaqN84s"
75,FoxNews,Fox News,2017-12-02 21:23:13+00:00,0.0,1.0,0.0,0.0,RT @EricShawnTV: I anchor @FoxNews starting at 5 pm ET: The case of #MichaelFlynn and #Israel. Fmr. Ambassador Dan Gillerman on the #UN vot…
74,FoxNews,Fox News,2017-12-02 21:24:19+00:00,0.181,0.714,0.105,0.1531,".@BretBaier: ""Why do you think there is no bipartisan urgency to significantly increase defense spending?""

H.R. Mc… https://t.co/aYiuDaOohh"
73,FoxNews,Fox News,2017-12-02 21:26:46+00:00,0.077,0.633,0.29,-0.7506,"H.R. McMaster: ""If we go to fight, it's not going to be a fair fight for any enemy who takes us on."" @BretBaier https://t.co/8cVWpUCVe9"
72,FoxNews,Fox News,2017-12-02 21:30:58+00:00,0.151,0.849,0.0,0.6249,"H.R. McMaster: ""It would be great if every time we talk about what divides us, we also at least give equal time to… https://t.co/xHziSN27R1"
71,FoxNews,Fox News,2017-12-02 21:38:51+00:00,0.0,1.0,0.0,0.0,Moments ago: @POTUS arrives in Joint AFB Andrews. https://t.co/smQVv4e1Hu
70,FoxNews,Fox News,2017-12-02 21:42:21+00:00,0.0,1.0,0.0,0.0,"On Twitter, @KamalaHarris slammed the tax reform bill that passed the Senate. https://t.co/yPerz691gx https://t.co/JaK8FOOn8m"
69,FoxNews,Fox News,2017-12-02 21:52:05+00:00,0.146,0.854,0.0,0.34,WATCH: @BretBaier's full interview with National Security Adviser H.R. McMaster at #RNDF - Part 1. https://t.co/k84HSXYz1z
68,FoxNews,Fox News,2017-12-02 21:52:10+00:00,0.146,0.854,0.0,0.34,WATCH: @BretBaier's full interview with National Security Adviser H.R. McMaster at #RNDF - Part 2. https://t.co/vMd3O42Tzx
67,FoxNews,Fox News,2017-12-02 21:52:14+00:00,0.146,0.854,0.0,0.34,WATCH: @BretBaier's full interview with National Security Adviser H.R. McMaster at #RNDF - Part 3. https://t.co/E1b7eHQCLQ
66,FoxNews,Fox News,2017-12-02 22:00:07+00:00,0.289,0.711,0.0,0.7845,"H.R. McMaster: ""[Ronald Reagan] secured our nation, helped bring down the Berlin Wall, and ensured that freedom and… https://t.co/nVS6M4tIKk"
65,FoxNews,Fox News,2017-12-02 22:05:03+00:00,0.0,1.0,0.0,0.0,"""The era of strategic patience is over.""

WATCH: H.R. McMaster's full remarks at #RNDF - Part 2. https://t.co/MH2MGejbF7"
64,FoxNews,Fox News,2017-12-02 22:08:05+00:00,0.409,0.591,0.0,0.7906,"At the Reagan National Defense Forum, National Security Adviser H.R. McMaster shared his desire for unity.… https://t.co/vfJmeGgTdt"
63,FoxNews,Fox News,2017-12-02 22:12:02+00:00,0.0,0.896,0.104,-0.296,"On ""The Cost of Freedom,"" @RepDeSantis gave his take on allegations against the Trump campaign for colluding with R… https://t.co/u6T1g1DvQV"
62,FoxNews,Fox News,2017-12-02 22:16:12+00:00,0.0,0.854,0.146,-0.34,.@NancyPelosi has called on Nevada Democratic @RepKihuen to resign following allegations of sexual harassment.… https://t.co/yX9t5HmlEC
61,FoxNews,Fox News,2017-12-02 22:17:26+00:00,0.13,0.87,0.0,0.2023,"Mueller dismisses top FBI agent in Russia probe over possible anti-Trump texts    
https://t.co/n2lvGQheJ6"
60,FoxNews,Fox News,2017-12-02 22:26:01+00:00,0.0,1.0,0.0,0.0,"On @ffweekend, @SheriffClarke gave his take on the @NFL's reported plan to donate nearly $100 million to ""social ju… https://t.co/oI9JPuj2Ft"
59,FoxNews,Fox News,2017-12-02 22:29:05+00:00,0.139,0.861,0.0,0.2732,President @realDonaldTrump is greeted with a salute upon arriving at @JFKairport in New York. https://t.co/BdBz52QILJ
58,FoxNews,Fox News,2017-12-02 22:31:16+00:00,0.0,1.0,0.0,0.0,"Moments ago on Twitter, President @realDonaldTrump paid homage to Rosa Parks, who, 62 years ago this week, refused… https://t.co/cXkRs4ifOa"
57,FoxNews,Fox News,2017-12-02 22:41:26+00:00,0.31,0.69,0.0,0.6597,"GOP Senate survived two surprise, nor'easter-like storms to ultimately pass major tax reform https://t.co/ge2X3Ivepy"
56,FoxNews,Fox News,2017-12-02 22:46:58+00:00,0.0,0.652,0.348,-0.5859,"Remains of missing Army veteran, dog found in shallow grave https://t.co/46QCIvCjZo"
55,FoxNews,Fox News,2017-12-02 22:59:17+00:00,0.153,0.847,0.0,0.4404,"Florida teen who reportedly ran off with soccer coach found safe in New York, police say   https://t.co/EW42CGavy7"
54,FoxNews,Fox News,2017-12-02 23:01:19+00:00,0.0,0.733,0.267,-0.4588,BREAKING: ABC News suspends Brian Ross over 'serious error' in Trump/Flynn report https://t.co/04nnEX2PT4
53,FoxNews,Fox News,2017-12-02 23:04:04+00:00,0.0,1.0,0.0,0.0,U.S. markets since election. https://t.co/zSY3KbkOcT
52,FoxNews,Fox News,2017-12-02 23:22:59+00:00,0.0,0.781,0.219,-0.4215,"North Korean missile broke up on re-entry, US official says https://t.co/ZxwlIb3bAq"
51,FoxNews,Fox News,2017-12-02 23:30:07+00:00,0.107,0.893,0.0,0.2023,.@bob_welch: 'A Christmas Carol' offers important lessons on how we should all be living today https://t.co/wDcmdLtCxC
50,FoxNews,Fox News,2017-12-02 23:37:40+00:00,0.134,0.866,0.0,0.4767,"CIA director Mike Pompeo: ""We couldn't do much of what we do in the intelligence community without an enormous comm… https://t.co/StBsIUEd5e"
49,FoxNews,Fox News,2017-12-02 23:39:42+00:00,0.0,1.0,0.0,0.0,"Former CIA director Leon Panetta on current world affairs: ""I have never seen as many flash points in the world pro… https://t.co/NyvsWJKxEv"
48,FoxNews,Fox News,2017-12-02 23:41:00+00:00,0.0,0.528,0.472,-0.936,"Hon. Leon Panetta on current world affairs: ""We're fighting a war on terrorism, we've got failed states in the Midd… https://t.co/l3TycLzkO0"
47,FoxNews,Fox News,2017-12-02 23:47:12+00:00,0.0,1.0,0.0,0.0,".@BretBaier: ""Can you explain how the CIA is ramping up operations against terrorism?"" 

Mike Pompeo: ""We work to c… https://t.co/O7apHnWTa8"
46,FoxNews,Fox News,2017-12-02 23:56:27+00:00,0.083,0.787,0.13,-0.25,"Dan Gillerman on Flynn guilty plea: ""I think instead of a plea bargain, Michael Flynn should actually get a medal.""… https://t.co/SMTiHC1RbY"
45,FoxNews,Fox News,2017-12-02 23:58:46+00:00,0.0,0.738,0.262,-0.5994,H.R. McMaster: Potential for war with North Korea increases ‘every day’ https://t.co/BjpanJuikP
44,FoxNews,Fox News,2017-12-03 00:02:45+00:00,0.31,0.69,0.0,0.6597,"GOP Senate survived two surprise, nor'easter-like storms to ultimately pass major tax reform https://t.co/YfQtDIMsWO"
43,FoxNews,Fox News,2017-12-03 00:04:49+00:00,0.13,0.87,0.0,0.2023,Mueller dismisses top FBI agent in Russia probe over possible anti-Trump texts https://t.co/n2lvGQheJ6
42,FoxNews,Fox News,2017-12-03 00:09:53+00:00,0.221,0.779,0.0,0.5267,".@POTUS praises GOP lawmakers after Senate passes tax bill, @Garrett_FoxNews reports. https://t.co/AN9FXSKYFp https://t.co/maCWNWeGcj"
41,FoxNews,Fox News,2017-12-03 00:22:59+00:00,0.263,0.737,0.0,0.3612,Trump's USDA Relaxes Obama-Era School Lunch Restrictions https://t.co/xmc5xGGqDe
40,FoxNews,Fox News,2017-12-03 00:31:52+00:00,0.0,0.82,0.18,-0.296,"Remains of missing 3-year-old North Carolina girl found, authorities say https://t.co/MqOAAZmWRo"
39,FoxNews,Fox News,2017-12-03 00:36:34+00:00,0.0,1.0,0.0,0.0,"Melissa Quinn on Michael Flynn: ""When you look at those who are closest to @POTUS both during the election and duri… https://t.co/yY4yClCiSn"
38,FoxNews,Fox News,2017-12-03 00:39:42+00:00,0.0,1.0,0.0,0.0,"Melissa Quinn on Michael Flynn: ""The one thing this charge against Flynn does show us is that it's going to be even… https://t.co/0zOJM44I0w"
37,FoxNews,Fox News,2017-12-03 00:42:58+00:00,0.0,0.897,0.103,-0.34,"Melissa Quinn on Robert Mueller's investigation: ""If @POTUS did go ahead and move to fire Mueller in the wake of th… https://t.co/ZEikwadPdc"
36,FoxNews,Fox News,2017-12-03 00:51:30+00:00,0.0,0.71,0.29,-0.5994,"Mother's boyfriend arrested, charged in case of deceased North Carolina toddler, .@BryanLlenas reports.… https://t.co/lmIsVXqd7D"
35,FoxNews,Fox News,2017-12-03 00:57:02+00:00,0.282,0.565,0.153,0.3182,.@dbongino: GOP 'Damn Well Better' Finish Tax Reform 'Or This Party's Toast' https://t.co/KhEyWngNBV
34,FoxNews,Fox News,2017-12-03 01:10:52+00:00,0.0,1.0,0.0,0.0,#BoycottSanFrancisco takes off after Steinle case acquittal https://t.co/BXlSqLdf3s
33,FoxNews,Fox News,2017-12-03 01:20:46+00:00,0.091,0.909,0.0,0.2263,".@jessebwatters: ""A country without laws and borders is not a country. But the Left is okay with that because open… https://t.co/ngJc6w7MwF"
32,FoxNews,Fox News,2017-12-03 01:23:15+00:00,0.193,0.807,0.0,0.2732,".@IngrahamAngle on Kate Steinle verdict: ""[@realDonaldTrump] ran on protecting Americans and legal immigrants from… https://t.co/OUEHD7AbJt"
31,FoxNews,Fox News,2017-12-03 01:40:33+00:00,0.16,0.608,0.232,-0.2263,".@TomiLahren on addressing sexual harassment: ""The best way to fight it is through the First Amendment. It's being… https://t.co/CWwloc6LzV"
30,FoxNews,Fox News,2017-12-03 01:53:30+00:00,0.142,0.858,0.0,0.5106,"School chairman Ryan Sawyers on calling Trump a ""bona fide idiot"": ""I think it's an honest thing to say... it's my… https://t.co/Xf8QtBUFlC"
29,FoxNews,Fox News,2017-12-03 02:02:26+00:00,0.0,1.0,0.0,0.0,"WATCH: @jessebwatters' full interview with a school chairman who called President Donald Trump a ""bona fide"" idiot.… https://t.co/iZE156ONDI"
28,FoxNews,Fox News,2017-12-03 02:17:47+00:00,0.231,0.769,0.0,0.5994,".@newtgingrich: Congratulations Senate Republicans on tax bill -- Now, on to the Conference https://t.co/AC6QxjEBzL"
27,FoxNews,Fox News,2017-12-03 02:27:47+00:00,0.206,0.684,0.109,0.2787,".@GovMikeHuckabee on Kate Steinle verdict: ""Kate Steinle would not have died had we simply avoided these sanctuary… https://t.co/fuWB1YZvLk"
26,FoxNews,Fox News,2017-12-03 02:37:35+00:00,0.0,0.789,0.211,-0.4939,ABC News colleague takes swipe at Brian Ross over anthrax scare reporting https://t.co/LQAXVB7shN
25,FoxNews,Fox News,2017-12-03 02:41:54+00:00,0.068,0.805,0.127,-0.34,".@GovMikeHuckabee on Kate Steinle verdict: ""It appears that one of the real failures in this trial was that the tri… https://t.co/TWdetGIeRU"
24,FoxNews,Fox News,2017-12-03 02:44:05+00:00,0.0,1.0,0.0,0.0,"TOMORROW on @NextRevFNC, @SteveHiltonx talks to @DarrellIssa - Tune in at 9p ET on Fox News Channel! https://t.co/2Qmzs2IGj4"
23,FoxNews,Fox News,2017-12-03 02:52:06+00:00,0.0,0.93,0.07,-0.0516,"At a event with President @realDonaldTrump in New York City, @GOPChairwoman touted the @GOPs massive fundraising su… https://t.co/Jyxnj3msok"
22,FoxNews,Fox News,2017-12-03 02:54:19+00:00,0.071,0.756,0.173,-0.5106,".@pnjaban on Kate Steinle verdict: ""This lady's death is due to San Francisco and now California politician's refus… https://t.co/WJkqSL8phc"
21,FoxNews,Fox News,2017-12-03 03:02:30+00:00,0.0,0.859,0.141,-0.4215,".@ChristopherHahn on Michael Flynn guilty plea: ""The government wants somebody bigger than Flynn and that's why the… https://t.co/WhlXUjWMTz"
20,FoxNews,Fox News,2017-12-03 00:31:52+00:00,0.0,0.82,0.18,-0.296,"Remains of missing 3-year-old North Carolina girl found, authorities say https://t.co/MqOAAZmWRo"
